File,Annotation,Source_Link,Title,Subset
elderly83,0,https://www.bilibili.com/video/BV1E2421Z73J/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,我曾是留守儿童，所以我不能让孩子像我一样留守,train
elderly84,0,https://www.bilibili.com/video/BV1bp4y1p7cZ/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,留守老人的年后生活,train
elderly85,0,https://www.bilibili.com/video/BV1t3411V7kV/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,青州：互助式养老 让老人晚年生活不孤单,train
elderly86,0,https://www.bilibili.com/video/BV1hb411b7Xm/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,关爱老人公益短片拍摄制作,test
elderly87,0,https://www.bilibili.com/video/BV1DC4y1M7uM/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,回村的第九天，这就是农村的现状，村里的留守老人和儿童越来越多,train
elderly88,0,https://www.bilibili.com/video/BV1zK4y1X7Pu/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,湖北十堰农村留守老人坐一排聊天，晚年生活令人羡慕，更让人心疼,test
elderly89,0,https://www.bilibili.com/video/BV1wb4y1p7t1/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,谨以此片献给农村留守老人,train
elderly90,0,https://www.bilibili.com/video/BV1984y1k7n4/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,给村里留守老人做饭,train
elderly91,0,https://www.bilibili.com/video/BV1FY4y1478x/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,关爱留守老人,train
elderly92,0,https://www.bilibili.com/video/BV1tD4y1G7v8/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,农村老人为什么不愿意进城养老？,train
elderly93,0,https://www.bilibili.com/video/BV1hx4y1P7VR/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,人老了没有挣钱能力晚年指望谁？看看农村87岁老人的回答，很现实,train
elderly94,0,https://www.bilibili.com/video/BV1fr4y1f7Bk/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,三岁的王诗龄究竟有多暖心，怕鸡冷要带它进被窝，给留守老人送上“长生不老”虾,train
elderly95,0,https://www.bilibili.com/video/BV16S411A7uu/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,真情换真心，最让人动容#生活不易#关爱老人,train
elderly96,0,https://www.bilibili.com/video/BV1kM4m1z7cq/?spm_id_from=333.788.recommend_more_video.-1&vd_source=6374cb49b8a20f29e86ab9de12471afa,真诚，真情，真心，在这社会尤为珍贵,train
elderly97,0,https://www.bilibili.com/video/BV1yU411U7ho/?spm_id_from=333.788.recommend_more_video.0&vd_source=6374cb49b8a20f29e86ab9de12471afa,遇到了就尽点微薄之力,train
elderly98,0,https://www.bilibili.com/video/BV1Ng411N7nr/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,生活不易，老人一辈子省吃俭用，都是为了留给我们…,train
elderly99,0,https://www.bilibili.com/video/BV1qu4y197YQ/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,空巢老人多可怜，最大的孝顺就是别让老人被时代抛弃，常回家看看,train
elderly100,0,https://www.bilibili.com/video/BV1B54y1Z7Vo/?spm_id_from=333.788.recommend_more_video.2&vd_source=6374cb49b8a20f29e86ab9de12471afa,【推广片】空巢老人,test
elderly101,0,###Privacy Limitation###,###Privacy Limitation###,train
elderly102,0,https://www.bilibili.com/video/BV1gh4y1Y7Vk/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,60岁空巢老人的13位明星,train
elderly103,0,https://www.bilibili.com/video/BV1cC4y1w72z/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,提及往事道爷几度哽咽，老人家委屈了。 记录真实生活 中医 情感 人性 历史,train
elderly104,0,###Privacy Limitation###,###Privacy Limitation###,train
elderly105,0,https://www.bilibili.com/video/BV1qv4y187k5/?spm_id_from=333.337.search-card.all.click,家里有老人的，这个病千万要注意！,train
elderly106,0,https://www.bilibili.com/video/BV13M411X7nu/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,没有词语能够形容这一幕，83岁的聋子带着七十多岁的瞎子，结伴要饭。四天要了不到五十块钱。然而更让人震惊的是大爷的身世，如此人生遭遇我只在余华的活着里看到过。,test
elderly107,0,https://www.bilibili.com/video/BV1Ni4y1r79w/?spm_id_from=333.788.recommend_more_video.0&vd_source=6374cb49b8a20f29e86ab9de12471afa,不容易啊，七十多岁的年纪了，还在外面谋生。#关爱老人,train
elderly108,0,https://www.bilibili.com/video/BV1AS411F7dS/?spm_id_from=333.788.recommend_more_video.1&vd_source=6374cb49b8a20f29e86ab9de12471afa,爷爷真的非常的朴实。虽然他无儿无女，但是他凭借着自己的本事生活，一杆秤称的平平稳稳，不差分毫。哪怕我多给了他一些钱，他也要给我多一些青菜。#关爱老人 #正能量,test
elderly109,0,https://www.bilibili.com/video/BV1gb421q7Ky/?spm_id_from=333.788.recommend_more_video.1&vd_source=6374cb49b8a20f29e86ab9de12471afa,毋以善小而不为#关爱老人 #记录真实生活 #正能量,train
elderly110,0,https://www.bilibili.com/video/BV1Cw411E7gz/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,人老了能靠谁？78岁老人积攒了不少钱，谁都不靠靠自己,train
elderly111,0,https://www.bilibili.com/video/BV16Y411f7DE/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,不管你信不信，老人走了这个家就变成好几个家了,train
elderly112,0,https://www.bilibili.com/video/BV1hm4y1A7CK/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,农村81岁老人大胆说真话，听听他怎样评价农村？,train
elderly113,0,https://www.bilibili.com/video/BV1S741137SG/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,失明老人的无奈，一人孤独的生活,train
elderly114,0,###Privacy Limitation###,###Privacy Limitation###,train
elderly115,0,https://www.bilibili.com/video/BV1at41157FP/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,愿天下老人都可以美好生活,train
elderly116,0,https://www.bilibili.com/video/BV1NM411c7Jc/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,80岁老人无儿无女，一辈子没结婚，老年生活太凄惨了！,test
elderly117,0,https://www.bilibili.com/video/BV1JM41127cc/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,70岁老头当20年演员一无所有，晚年住在公园吃喝靠捡，活着太难了,train
elderly118,0,https://www.bilibili.com/video/BV1mp421U7GB/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,盲人爷爷吃泡面,test
elderly119,0,https://www.bilibili.com/video/BV12p4y137i7/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,这是亿万老农民的缩影，应当被善待#关爱老人#农民不易,train
elderly120,0,###Privacy Limitation###,###Privacy Limitation###,train
elderly121,0,https://www.bilibili.com/video/BV1VM411X7A3/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,原来一双旧的球鞋，就可以让一个59岁的流浪老人开心的像个孩子。古人说的对，勿以善小而不为。,train
elderly122,0,https://www.bilibili.com/video/BV1NF4m137P5/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,老爷爷在摊前徘徊许久，于是…,train
elderly124,0,https://www.bilibili.com/video/BV1J24y1579N/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,农村老人太难了,test
elderly125,0,https://www.bilibili.com/video/BV1Nj41117Nj/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,体谅老人的不易，做一个善良的人,train
elderly126,0,https://www.bilibili.com/video/BV12S421P7sK/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,老人生活不容易艰难，能帮咋就帮，每个人都会老去,train
elderly127,0,https://www.bilibili.com/video/BV1HH4y1L7Fs/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afahttps%3A%2F%2Fwww.bilibili.com%2Fvideo%2FBV1HH4y1L7Fs%2F%3Fspm_id_from%3D333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa4,别让老人晚年觉得孤独！！,test
elderly128,0,https://www.bilibili.com/video/BV1ja411C7xT/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,回家多看看老人吧，是不是老年人都这样啊，不愿意和年轻人在一起，而且觉得在老家习惯了，出来很不习惯，他们是压根就不走，还要喂很多鸡鸭鹅～,train
elderly129,0,https://www.bilibili.com/video/BV1PC4y1776s/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,辛苦大爷不为人知的秘密,train
elderly130,0,https://www.bilibili.com/video/BV1AU4y1T7gt/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,短片：杀人狂盯上独居老人，竟被硬核奶奶，绝地反杀，结局很温馨,test
elderly131,0,https://www.bilibili.com/video/BV19u4y1M73K/?spm_id_from=333.337.search-card.all.click,如何正确将卧床老人从床上转移至轮椅,train
elderly132,0,https://www.bilibili.com/video/BV1Su4m1A7i4/?spm_id_from=333.337.search-card.all.click,帮助男性卧床老人使用尿壶,train
elderly133,1,https://www.bilibili.com/video/BV1UK41127cM/?spm_id_from=333.788.recommend_more_video.0&vd_source=6374cb49b8a20f29e86ab9de12471afa,老太太作妖 儿女忍无可忍将她送进养老院,train
elderly134,1,https://www.bilibili.com/video/BV18rW5eCEUr/?spm_id_from=333.788.recommend_more_video.-1&vd_source=6374cb49b8a20f29e86ab9de12471afa,老太太，你别太离谱,train
elderly135,1,https://www.bilibili.com/video/BV1t34y1e74w/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,保姆殴打瘫痪老人，孙子愤怒的将她解雇，结果被讹了100万！电影,test
elderly136,1,https://www.bilibili.com/video/BV1SJ411T7uE/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,保姆疯狂虐待老人，还指使老人给她洗脚，没想到老板突然回来了,train
elderly137,1,https://www.bilibili.com/video/BV1H54y1d7R7/?spm_id_from=333.788.recommend_more_video.1&vd_source=6374cb49b8a20f29e86ab9de12471afa,自制剧：丈夫意外死亡后，妻子天天虐待婆婆，谁知丈夫突然回来了,train
elderly138,1,https://www.bilibili.com/video/BV1XY41117Ri/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,监控下气愤一幕，保姆虐待老人不给他水喝，随即让人感动的瞬间开始,train
elderly139,1,https://www.bilibili.com/video/BV1jJ411774n/?spm_id_from=333.788.recommend_more_video.5&vd_source=6374cb49b8a20f29e86ab9de12471afa,哥哥姐姐虐待母亲，把给母亲看病的钱分了，谁知小妹突然回来了,train
elderly140,1,https://www.bilibili.com/video/BV1eW4y1K7sn/?spm_id_from=333.788.recommend_more_video.2&vd_source=6374cb49b8a20f29e86ab9de12471afa,男子照顾痴呆母亲20年，在医院崩溃大喊：“要死早点死”,train
elderly141,1,https://www.bilibili.com/video/BV1tc411h7vA/?spm_id_from=333.788.recommend_more_video.2&vd_source=6374cb49b8a20f29e86ab9de12471afa,自制剧：儿子打工刚走，儿媳就虐待婆婆让她舔口水，很快报应来了,test
children01,0,https://www.bilibili.com/video/BV1dT411w7sn/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,【峰哥语录】如何避免被别人孤立和校园暴力？,train
children02,0,###Privacy Limitation###,###Privacy Limitation###,train
children03,0,https://www.bilibili.com/video/BV1oW4y1X72g/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,男人每天都要经历校园暴力,test
children04,0,https://www.bilibili.com/video/BV1PL411J76u/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,女性施暴者八成以上——百个校园暴力网络视频背后,test
children05,0,###Privacy Limitation###,###Privacy Limitation###,train
children06,0,https://www.bilibili.com/video/BV17A4y1X7UX/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,始于文弱书生 终于校园暴力,train
children07,0,https://www.bilibili.com/video/BV1oZ4y1R7LF/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,面对校园暴力被同学孤立杨超越是怎么做的,train
children08,0,https://www.bilibili.com/video/BV14Q4y1z7if/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,（抑郁症，活着没有方向）一名校园暴力受害者的自述,train
children09,0,https://www.bilibili.com/video/BV1XP4y1h7zr/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,反校园暴力｜曾经的施暴者这样说......,test
children10,0,###Privacy Limitation###,###Privacy Limitation###,train
children11,0,https://www.bilibili.com/video/BV1Wo4y1j7Ji/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,大一新生，害怕校园暴力,train
children12,0,https://www.bilibili.com/video/BV1ip4y1V74y/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,以暴制暴！我打电话向曾经校园霸凌我的人了！如何从校园暴力中自我修复？,test
children13,0,https://www.bilibili.com/video/BV1qN411y7c5/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,校园暴力何时休？四川广安武胜中学因校园暴力导致一名学生死亡,train
children14,0,https://www.bilibili.com/video/BV1Nk4y1F7Fa/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,徒弟遭遇校园霸凌，以一打五，霸凌者抱头鼠窜！,train
children15,0,https://www.bilibili.com/video/BV1tu41167Sj/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,明星遭受校园暴力，超越被扇耳光扇出血,train
children16,0,https://www.bilibili.com/video/BV1dv411r7mM/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,校园暴力有多可怕？一位校园暴力的受害者的自述：这种伤害， 永远都不会原谅！！,train
children17,0,###Privacy Limitation###,###Privacy Limitation###,test
children18,0,https://www.bilibili.com/video/BV1jL411S7ea/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,从小颜值因为颜值太高遭受校园暴力，后成为全球顶级模特全球代言人的美少女celine farach,train
children19,0,https://www.bilibili.com/video/BV1x741157AE/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,王力宏：因为中国血统我曾在美国遭受校园暴力，是音乐艺术让我们忘记种族和肤色的差异。,train
children20,0,https://www.bilibili.com/video/BV1iP411N7x9/?spm_id_from=333.337.search-card.all.click,18岁害怕校园暴力,train
children21,0,https://www.bilibili.com/video/BV12e4y1i74G/?spm_id_from=333.788.recommend_more_video.3&vd_source=6374cb49b8a20f29e86ab9de12471afa,打骂孩子，不会让他长记性，只会让孩子长仇恨！,train
children22,0,https://www.bilibili.com/video/BV1cL4y1p7sZ/?spm_id_from=333.788.recommend_more_video.2&vd_source=6374cb49b8a20f29e86ab9de12471afa,【孩子教育】打骂孩子的危害，你都知道吗？,train
children23,1,https://www.bilibili.com/video/BV18s4y1F7n3/?spm_id_from=333.788.recommend_more_video.7&vd_source=6374cb49b8a20f29e86ab9de12471afa,符合这3点，就可以打骂孩子,train
children24,0,https://www.bilibili.com/video/BV1Xp4y1S7Pr/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,儿童模仿动画片暴力镜头频现，专家：一定要绷紧生命教育的弦,train
children25,0,https://www.bilibili.com/video/BV14S411F739/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,“一场关于霸凌真实的社会实验”那些不被看见的隐形伤害，我想，应该被重视起来,train
children26,0,,,train
children27,0,https://www.bilibili.com/video/BV1Xc411R7bq/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,游戏和影视真的会让儿童变暴力吗？,train
children28,0,https://www.bilibili.com/video/BV1R24y1d7yw/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,儿童有暴力倾向怎么办？,train
children29,0,https://www.bilibili.com/video/BV1Wc411N7MD/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,抽动症儿童有暴力倾向吗？,train
children30,0,https://www.bilibili.com/video/BV1er4y1n7Gb/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,中国代表：尽快结束冲突才能使妇女儿童远离暴力伤害,train
children31,0,https://www.bilibili.com/video/BV1dC411B7aQ/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,这种锋利危险的玩具不要再给孩子玩了，家长一定提高警惕，增强孩子安全意识,test
children32,0,https://www.bilibili.com/video/BV1VJ4m177x1/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,河南女幼儿师殴打虐待5岁留守男孩,train
children33,0,https://www.bilibili.com/video/BV1VF411k7W7/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,如何正确引导孩子面对“校园暴力”,test
children34,0,https://www.bilibili.com/video/BV1gt4y167Fo/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,「童年无阴影系列」小朋友在幼儿园惹事？打架？看看这位妈妈怎么处理的！,test
children35,0,https://www.bilibili.com/video/BV1E54y1D7xV/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,儿童版“非暴力沟通”,test
children36,0,https://www.bilibili.com/video/BV1zr4y1H7pM/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,儿童动画：沃夫家的玩具活了，还要攻击沃夫,train
children37,0,https://www.bilibili.com/video/BV1Pz4y1n7Gu/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,如何应对自闭症儿童的暴力行为？,train
children38,0,https://www.bilibili.com/video/BV1Xz4y1K7X4/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,厌童症？那是成年人对小孩子堂而皇之的霸凌！,train
children39,0,https://www.bilibili.com/video/BV1v84y1q7yJ/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,幼儿园防拐课程，效果达到了，心理阴影也有了！,train
children40,0,https://www.bilibili.com/video/BV1q34y1K7b1/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,“厌童现象”的背后！熊孩子or熊家长？,train
children41,0,https://www.bilibili.com/video/BV1hv4y1q7Rf/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,老师打学生，还逼其下跪，家长要注意这两种暴力！,train
children42,0,https://www.bilibili.com/video/BV11y421i7UC/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,儿童性侵每天都在发生！平均每10个人中就有1人被侵害。,train
children43,0,https://www.bilibili.com/video/BV1nr4y1b7CL/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,“我小时候上学经常被人欺负”,train
children44,0,https://www.bilibili.com/video/BV1o24y1C7QF/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,让你欺负小孩,train
children45,0,https://www.bilibili.com/video/BV12r421M7W8/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,国外惊现洗车童工！好可爱的纸尿裤打工仔,test
children46,0,https://www.bilibili.com/video/BV17t4y1y7Dk/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,全球仍有1.52亿童工，几乎所有行业都有童工,train
children47,0,https://www.bilibili.com/video/BV1a94y1d7z2/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,童星算童工吗,train
children48,0,https://www.bilibili.com/video/BV1DU4y1e7o7/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,美国童工每周劳作或达72小时,train
children49,0,https://www.bilibili.com/video/BV1gi4y1x7wt/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,影像记录：被剥削的童工,test
children50,0,https://www.bilibili.com/video/BV1uL4y1F7Eh/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,企业雇佣童工 会受到什么处罚?,train
children51,0,https://www.bilibili.com/video/BV11e4y1e7Jc/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,一百多年前英国童工的悲惨生活，很多因工作丧命或终身残疾,test
children52,0,https://www.bilibili.com/video/BV13d4y1D7hQ/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,美国童工问题触目惊心,train
children53,0,https://www.bilibili.com/video/BV1QS4y1P7kJ/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,蜜雪冰城门店违法使用15岁女童工被罚，涉事门店：当时想帮她,train
children54,0,https://www.bilibili.com/video/BV11z421C7hb/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,实录100多年前的英国童工，3岁工作却大多活不到成年，可怜极了！,train
children55,0,https://www.bilibili.com/video/BV1KZ4y127bF/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,被解救出来的蜜雪冰城女童工，后续生活将何去何从,train
children56,0,https://www.bilibili.com/video/BV1iS421A7AU/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,采访手机回收员“cc”，童工居然这么可爱？！,test
children57,0,https://www.bilibili.com/video/BV1RK411D7if/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,咨询一下，这算雇佣童工么,train
children58,0,https://www.bilibili.com/video/BV1nM411n7KE/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,美国多个州为缓解劳动力短缺 拟开放雇佣童工,test
children59,0,https://www.bilibili.com/video/BV11a4y1G74g/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,雇佣童工，最小只有10岁！美国麦当劳特许经营商被罚约147万元,train
children60,0,https://www.bilibili.com/video/BV1B64y1j7QY/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,“美国人不歧视我，只有华人歧视我，因为我是清洁工”,train
children61,0,https://www.bilibili.com/video/BV17x4y1p7j5/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,这算...童工雇佣吗?,test
children62,0,https://www.bilibili.com/video/BV16uYCeaEMa/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,16岁触电身亡，是否属于童工，企业能否招聘？,train
children63,0,https://www.bilibili.com/video/BV1uN41167fQ/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,美国雇佣童工“合法化”？时光倒退十九世纪末？,train
children64,0,https://www.bilibili.com/video/BV1gJ4m1M77f/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,儿童安全知识竞答，据说没有人能闯到最后一关！,train
children65,0,https://www.bilibili.com/video/BV1HE4m1R7M8/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,两千以下的儿童安全座椅到底能不能买？ 最全攻略，带你从安全认证，椅身支撑，缓冲，阻燃，各价位告诉你怎么选,train
children66,0,https://www.bilibili.com/video/BV1Ss411t7aa/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,儿童安全用药的广告,train
children67,0,https://www.bilibili.com/video/BV1zp421d7uw/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,儿童安全无小事切莫大意，做好未成年安全宣导及看护！,train
children68,0,https://www.bilibili.com/video/BV1oy411i7qc/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,果然！没有一个男人能逃得过儿童心理学…,train
children69,0,https://www.bilibili.com/video/BV17Q4y1i7dn/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,为什么小时候越乖、越懂事的孩子，成年后心理问题越多？,train
children70,1,###Privacy Limitation###,###Privacy Limitation###,test
children71,1,https://www.bilibili.com/video/BV19Z421e7pj/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,女孩被长期校园霸凌 看到最后太解气了 #拒绝网络暴力 #拒绝校园暴力 #周冬雨,train
children72,1,https://www.bilibili.com/video/BV13N411u76x/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,反对校园暴力新片《以暴制暴》正式上线,train
children73,1,https://www.bilibili.com/video/BV1PC4y1T7qn/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,拒绝校园暴力…,train
children74,1,https://www.bilibili.com/video/BV1Hu4y1J77k/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,杜绝校园霸凌,train
children75,1,https://www.bilibili.com/video/BV1aM4m1y7kr/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,“不是像校园暴力 那就是校园暴力”,train
children76,1,https://www.bilibili.com/video/BV1hN411i7qa/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,校园霸凌？不存在的！看狠人如何反击！,train
children77,1,https://www.bilibili.com/video/BV1g94y157wz/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,校园霸凌真的太可怕了,train
children78,1,https://www.bilibili.com/video/BV1Pg411e7vS/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,你 们 没 杀 过 人 吧 【反校园霸凌·玫瑰少年】,train
children79,1,https://www.bilibili.com/video/BV1xz4y1e7wn/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,男生制止校园霸凌遭辱骂，施暴者还有两副面孔！,test
children80,1,###Privacy Limitation###,###Privacy Limitation###,train
